Id,Nombre,CostoUnitario,Iva
772,Monitor de computadora,8444743,0.19
282,Máquina de afeitar eléctrica,6849893,0.19
450,Dron,5028534,0.19
468,Proyector,5908023,0.19
448,Batería externa,3196621,0.19
624,Linterna LED,8018986,0.19
1474,Videocámara,1443076,0.19
188,Disco duro externo,7276178,0.19
676,Disco duro externo,5414455,0.19
2587,Televisor,777859,0.19
1248,Tableta gráfica,1663544,0.19
2793,Videocámara,1852126,0.19
1289,Máquina de afeitar eléctrica,4942062,0.19
1772,Router inalámbrico,4318228,0.19
574,Máquina de afeitar eléctrica,8664216,0.19
279,Termostato inteligente,8814897,0.19
1266,Reloj inteligente para deportes,1214137,0.19
244,Smartwatch,976389,0.19
1272,Monitor de computadora,2534037,0.19
2091,Auriculares inalámbricos,7804081,0.19
620,Batería externa,7390797,0.19
2403,Smartphone,2024298,0.19
2620,Batería externa,6510073,0.19
2994,Termostato inteligente,8833832,0.19
2775,Ratón óptico,5592598,0.19
1210,Altavoces Bluetooth,8102123,0.19
329,Smartwatch,8554070,0.19
1625,Router inalámbrico,9147584,0.19
369,Teclado mecánico,2842702,0.19
1836,Smartphone,7266802,0.19
2388,Dron,9738962,0.19
2343,Batería externa,9716938,0.19
1270,Auriculares inalámbricos,7201395,0.19
1184,Dron,9911116,0.19
1025,Cámara digital,5826836,0.19
2530,Dron,9715769,0.19
1141,Proyector,6927578,0.19
2961,Kit de realidad virtual (VR),9944085,0.19
2358,Kit de realidad virtual (VR),614965,0.19
149,Ratón óptico,1373171,0.19
598,Videocámara,1101522,0.19
231,Reloj inteligente para deportes,3055806,0.19
1524,Cámara digital,2129352,0.19
1557,Linterna LED,1932369,0.19
1130,Teclado mecánico,4222430,0.19
2123,Kit de realidad virtual (VR),9316150,0.19
1843,Tableta gráfica,6943337,0.19
737,Proyector,1746764,0.19
624,Teclado mecánico,1229742,0.19
566,Consola de videojuegos,5306508,0.19
2804,Auriculares inalámbricos,8769382,0.19
2608,Proyector,6828725,0.19
133,Router inalámbrico,3278528,0.19
2675,Cargador inalámbrico,1547472,0.19
1306,Smartphone,2720887,0.19
1036,Robot aspirador,8949359,0.19
2326,Tablet,4960477,0.19
571,Ratón óptico,2396588,0.19
399,Dron,4336468,0.19
1238,Tablet,9065722,0.19
2858,Máquina de afeitar eléctrica,1405905,0.19
1151,Smartwatch,8250998,0.19
1197,Kit de realidad virtual (VR),1265880,0.19
2857,Consola de videojuegos,3450351,0.19
708,Kit de realidad virtual (VR),3838465,0.19
2862,Laptop,9876713,0.19
1494,Plancha de ropa con vapor,4456431,0.19
373,Televisor,3341371,0.19
2901,Dron,2974039,0.19
1546,Disco duro externo,8666089,0.19
1855,Plancha de ropa con vapor,6506126,0.19
293,Disco duro externo,9672211,0.19
2947,Reproductor de DVD/Blu-ray,8300498,0.19
1004,Tableta gráfica,655793,0.19
526,Cargador inalámbrico,7056989,0.19
2344,Tableta gráfica,1147515,0.19
641,Ratón óptico,3992567,0.19
2426,Altavoces Bluetooth,1114006,0.19
2738,Smartwatch,8080355,0.19
2274,Reloj inteligente para deportes,5057334,0.19
155,Router inalámbrico,2438489,0.19
1955,Tablet,6923641,0.19
1194,Tableta gráfica,5248613,0.19
1353,Auriculares inalámbricos,2055579,0.19
1195,Linterna LED,9289623,0.19
642,Ratón óptico,9320798,0.19
2841,Laptop,5908408,0.19
2300,Tableta gráfica,3434831,0.19
539,Máquina de afeitar eléctrica,2727315,0.19
2021,Robot aspirador,1673348,0.19
143,Router inalámbrico,3431624,0.19
2196,Smartphone,4917200,0.19
2419,Cámara digital,925398,0.19
2314,Smartwatch,5503352,0.19
231,Videocámara,988792,0.19
848,Robot aspirador,8760691,0.19
851,Laptop,4317266,0.19
1264,Máquina de afeitar eléctrica,3952983,0.19
1704,Linterna LED,5212748,0.19
2400,Linterna LED,6658868,0.19
283,Consola de videojuegos,8695557,0.19
1050,Laptop,1278343,0.19
1942,Reloj inteligente para deportes,874691,0.19
1695,Smartwatch,8561619,0.19
377,Máquina de afeitar eléctrica,2635173,0.19
2799,Disco duro externo,8809521,0.19
2477,Proyector,8303559,0.19
1017,Auriculares inalámbricos,5315589,0.19
2929,Plancha de ropa con vapor,3455691,0.19
2567,Altavoces Bluetooth,8319407,0.19
714,Termostato inteligente,4637905,0.19
2943,Auriculares inalámbricos,6339164,0.19
2977,Auriculares inalámbricos,7155398,0.19
1305,Linterna LED,1739630,0.19
2080,Robot aspirador,6180275,0.19
977,Batería externa,6636098,0.19
587,Disco duro externo,6445446,0.19
2572,Cargador inalámbrico,8064788,0.19
2655,Máquina de afeitar eléctrica,4419278,0.19
164,Altavoces Bluetooth,4512782,0.19
2863,Tableta gráfica,2949169,0.19
21,Kit de realidad virtual (VR),1026587,0.19
1703,Altavoces Bluetooth,2193373,0.19
280,Linterna LED,7429641,0.19
1533,Robot aspirador,2854809,0.19
2512,Monitor de computadora,8518664,0.19
2183,Termostato inteligente,2647133,0.19
1075,Teclado mecánico,7020426,0.19
275,Smartwatch,5464994,0.19
1344,Termostato inteligente,5960565,0.19
955,Teclado mecánico,9059951,0.19
1846,Tablet,9785274,0.19
354,Kit de realidad virtual (VR),9538601,0.19
1307,Reloj inteligente para deportes,5711167,0.19
2300,Impresora,7738301,0.19
2132,Videocámara,5328086,0.19
2844,Auriculares inalámbricos,4860444,0.19
106,Máquina de afeitar eléctrica,6932920,0.19
1080,Altavoces Bluetooth,8125705,0.19
368,Kit de realidad virtual (VR),9786649,0.19
2372,Auriculares inalámbricos,5886284,0.19
701,Tablet,7114062,0.19
2039,Smartphone,1347700,0.19
878,Altavoces Bluetooth,5934087,0.19
422,Disco duro externo,5923082,0.19
1626,Monitor de computadora,1412276,0.19
197,Cámara digital,8650162,0.19
1611,Reloj inteligente para deportes,3072993,0.19
229,Cámara digital,637862,0.19
2191,Auriculares inalámbricos,9479709,0.19
1621,Sistema de sonido envolvente,8717290,0.19
1359,Máquina de afeitar eléctrica,5275497,0.19
1883,Smartwatch,6555772,0.19
1234,Ratón óptico,2321748,0.19
2002,Linterna LED,2075895,0.19
2762,Plancha de ropa con vapor,6897095,0.19
880,Linterna LED,8658587,0.19
877,Cargador inalámbrico,6837547,0.19
1719,Consola de videojuegos,9375243,0.19
1485,Termostato inteligente,3313042,0.19
1715,Reloj inteligente para deportes,6938841,0.19
1912,Disco duro externo,7851820,0.19
2060,Cargador inalámbrico,7732380,0.19
1314,Linterna LED,5252244,0.19
1167,Batería externa,4316070,0.19
1064,Kit de realidad virtual (VR),7236849,0.19
91,Tableta gráfica,6296760,0.19
2217,Proyector,7000726,0.19
385,Ratón óptico,5493685,0.19
2969,Cámara digital,3494882,0.19
1503,Monitor de computadora,7529079,0.19
791,Auriculares inalámbricos,5850799,0.19
590,Linterna LED,4384879,0.19
346,Altavoces Bluetooth,6162745,0.19
2342,Auriculares inalámbricos,1467394,0.19
1084,Cámara digital,3516615,0.19
115,Batería externa,8479824,0.19
385,Teclado mecánico,5484283,0.19
248,Laptop,8173603,0.19
2369,Smartphone,1199389,0.19
1066,Consola de videojuegos,5919689,0.19
1539,Monitor de computadora,9605588,0.19
1437,Robot aspirador,5942898,0.19
2423,Auriculares inalámbricos,8604600,0.19
2203,Consola de videojuegos,1082430,0.19
604,Teclado mecánico,8108206,0.19
1363,Consola de videojuegos,2867922,0.19
2149,Auriculares inalámbricos,2526532,0.19
352,Videocámara,5227159,0.19
132,Monitor de computadora,3716011,0.19
1483,Cargador inalámbrico,9107009,0.19
2729,Reproductor de DVD/Blu-ray,8643459,0.19
2163,Plancha de ropa con vapor,7867775,0.19
651,Disco duro externo,996994,0.19
412,Monitor de computadora,3031105,0.19
2767,Plancha de ropa con vapor,721792,0.19
2519,Plancha de ropa con vapor,4386233,0.19
1866,Videocámara,8642220,0.19
39,Robot aspirador,7220992,0.19
314,Dron,9462171,0.19
385,Altavoces Bluetooth,6251298,0.19
761,Smartphone,7415040,0.19
2131,Monitor de computadora,5167984,0.19
1360,Plancha de ropa con vapor,2156920,0.19
461,Sistema de sonido envolvente,3081893,0.19
2922,Cargador inalámbrico,4429487,0.19
1243,Videocámara,1073234,0.19
2573,Cámara digital,8436041,0.19
1421,Máquina de afeitar eléctrica,985460,0.19
2081,Smartphone,3071310,0.19
2200,Laptop,1923848,0.19
1930,Plancha de ropa con vapor,1613513,0.19
352,Impresora,2577226,0.19
685,Videocámara,3518803,0.19
1178,Consola de videojuegos,5036682,0.19
1273,Batería externa,1067577,0.19
2977,Tablet,1949829,0.19
1806,Cámara digital,5881440,0.19
2418,Dron,8305730,0.19
2102,Laptop,8456161,0.19
1226,Auriculares inalámbricos,1922050,0.19
2685,Teclado mecánico,1646050,0.19
1360,Linterna LED,2423119,0.19
851,Cargador inalámbrico,3432325,0.19
272,Televisor,4560230,0.19
2386,Router inalámbrico,3083220,0.19
2084,Auriculares inalámbricos,945402,0.19
1748,Termostato inteligente,6902066,0.19
1880,Altavoces Bluetooth,2189031,0.19
582,Batería externa,4532957,0.19
2529,Consola de videojuegos,1042789,0.19
970,Batería externa,4899631,0.19
2251,Robot aspirador,8251059,0.19
2595,Smartphone,6038264,0.19
2972,Tableta gráfica,6439601,0.19
360,Proyector,5917156,0.19
1435,Kit de realidad virtual (VR),9600586,0.19
1667,Cámara digital,1601704,0.19
1108,Auriculares inalámbricos,9903003,0.19
2232,Auriculares inalámbricos,5491611,0.19
1162,Ratón óptico,996142,0.19
2572,Tableta gráfica,3067587,0.19
2283,Impresora,4351056,0.19
2487,Televisor,6708168,0.19
275,Sistema de sonido envolvente,5693547,0.19
1892,Teclado mecánico,9762798,0.19
2417,Tablet,9286081,0.19
525,Videocámara,4638996,0.19
2965,Linterna LED,9312628,0.19
574,Dron,2065538,0.19
1762,Kit de realidad virtual (VR),7337877,0.19
2343,Laptop,7156600,0.19
2885,Proyector,4160336,0.19
2850,Auriculares inalámbricos,8313762,0.19
2828,Videocámara,7127577,0.19
839,Monitor de computadora,9704423,0.19
1578,Monitor de computadora,2480804,0.19
2225,Smartwatch,3795290,0.19
2297,Batería externa,1203825,0.19
1041,Linterna LED,6357108,0.19
2794,Tableta gráfica,5266499,0.19
1966,Sistema de sonido envolvente,3802221,0.19
1993,Tableta gráfica,5240729,0.19
2036,Teclado mecánico,6391769,0.19
1281,Robot aspirador,4999470,0.19
2624,Altavoces Bluetooth,4330326,0.19
883,Cámara digital,3123935,0.19
686,Disco duro externo,7944407,0.19
1115,Robot aspirador,3939127,0.19
1436,Reproductor de DVD/Blu-ray,1599226,0.19
2710,Router inalámbrico,5623669,0.19
992,Tablet,7855249,0.19
669,Reproductor de DVD/Blu-ray,9775555,0.19
2167,Proyector,967679,0.19
1703,Videocámara,2415892,0.19
2689,Videocámara,6206340,0.19
1328,Auriculares inalámbricos,7475729,0.19
1718,Auriculares inalámbricos,7894931,0.19
1495,Sistema de sonido envolvente,1287258,0.19
682,Reproductor de DVD/Blu-ray,7972840,0.19
1678,Teclado mecánico,5958002,0.19
1579,Cámara digital,3314548,0.19
1859,Consola de videojuegos,3674432,0.19
136,Reproductor de DVD/Blu-ray,5669425,0.19
2248,Sistema de sonido envolvente,3071378,0.19
891,Laptop,676374,0.19
1773,Reloj inteligente para deportes,9652795,0.19
1061,Televisor,3648841,0.19
881,Sistema de sonido envolvente,6501913,0.19
1713,Smartwatch,6237660,0.19
623,Smartwatch,7716165,0.19
133,Auriculares inalámbricos,5206690,0.19
2358,Router inalámbrico,7620459,0.19
1131,Altavoces Bluetooth,2040512,0.19
1666,Disco duro externo,3506543,0.19
31,Smartphone,4867183,0.19
625,Dron,809833,0.19
1542,Tableta gráfica,3468515,0.19
420,Impresora,8893965,0.19
2331,Smartwatch,3822313,0.19
2828,Reloj inteligente para deportes,7153225,0.19
119,Ratón óptico,7501795,0.19
2261,Dron,7810462,0.19
149,Batería externa,8444554,0.19
848,Linterna LED,9754960,0.19
2438,Kit de realidad virtual (VR),4642933,0.19
2983,Batería externa,7745824,0.19
18,Batería externa,5576340,0.19
20,Teclado mecánico,8077708,0.19
1210,Laptop,1540483,0.19
2595,Router inalámbrico,4307772,0.19
389,Tablet,6500748,0.19
2876,Dron,1219960,0.19
721,Termostato inteligente,7250895,0.19
210,Cámara digital,2380627,0.19
2158,Disco duro externo,9743318,0.19
997,Smartwatch,6601562,0.19
859,Tablet,3705364,0.19
2635,Tablet,9466876,0.19
1601,Ratón óptico,5851495,0.19
426,Batería externa,8046621,0.19
844,Reproductor de DVD/Blu-ray,9171643,0.19
123,Consola de videojuegos,5472150,0.19
2718,Teclado mecánico,835811,0.19
648,Cámara digital,716012,0.19
2673,Router inalámbrico,4046942,0.19
117,Reloj inteligente para deportes,3369259,0.19
1318,Monitor de computadora,8279208,0.19
1299,Dron,5582624,0.19
631,Máquina de afeitar eléctrica,3898009,0.19
2713,Router inalámbrico,1631940,0.19
2828,Linterna LED,9142501,0.19
338,Auriculares inalámbricos,3461427,0.19
1315,Tableta gráfica,1289628,0.19
2450,Sistema de sonido envolvente,938710,0.19
1166,Televisor,4748498,0.19
715,Auriculares inalámbricos,3100225,0.19
1006,Altavoces Bluetooth,991566,0.19
2876,Smartphone,9052132,0.19
2570,Auriculares inalámbricos,9360184,0.19
2679,Auriculares inalámbricos,6656392,0.19
686,Laptop,4158139,0.19
408,Tablet,9818462,0.19
359,Cámara digital,3249044,0.19
1657,Tablet,5865333,0.19
2313,Disco duro externo,1652532,0.19
2717,Smartphone,2434025,0.19
1876,Máquina de afeitar eléctrica,3988548,0.19
2731,Consola de videojuegos,4091960,0.19
2845,Kit de realidad virtual (VR),6266139,0.19
294,Kit de realidad virtual (VR),4951875,0.19
738,Auriculares inalámbricos,8159378,0.19
2870,Batería externa,7933044,0.19
549,Reproductor de DVD/Blu-ray,1554877,0.19
888,Kit de realidad virtual (VR),7974092,0.19
369,Consola de videojuegos,8454775,0.19
2960,Linterna LED,5629167,0.19
2128,Máquina de afeitar eléctrica,3225793,0.19
2947,Dron,6683658,0.19
2828,Robot aspirador,8017464,0.19
402,Kit de realidad virtual (VR),5435074,0.19
1785,Cargador inalámbrico,5240859,0.19
964,Reproductor de DVD/Blu-ray,7203787,0.19
2371,Smartwatch,1897822,0.19
332,Consola de videojuegos,7166918,0.19
2485,Plancha de ropa con vapor,4217236,0.19
1445,Monitor de computadora,2677368,0.19
1438,Robot aspirador,2666348,0.19
1972,Reproductor de DVD/Blu-ray,6933322,0.19
271,Batería externa,6396876,0.19
2567,Consola de videojuegos,1052720,0.19
322,Sistema de sonido envolvente,1984751,0.19
1782,Robot aspirador,1582988,0.19
93,Linterna LED,7860199,0.19
636,Tablet,4239831,0.19
1684,Impresora,3470096,0.19
831,Router inalámbrico,7171443,0.19
2080,Máquina de afeitar eléctrica,3383222,0.19
371,Altavoces Bluetooth,4470215,0.19
1268,Router inalámbrico,2591982,0.19
3000,Tableta gráfica,6600173,0.19
1146,Batería externa,784202,0.19
1366,Televisor,8731593,0.19
1826,Reproductor de DVD/Blu-ray,3575145,0.19
2602,Linterna LED,1342558,0.19
2750,Máquina de afeitar eléctrica,6689387,0.19
2213,Laptop,1633154,0.19
610,Disco duro externo,1202606,0.19
1431,Dron,4479115,0.19
1745,Laptop,8299567,0.19
166,Cámara digital,6858940,0.19
431,Linterna LED,8259990,0.19
27,Router inalámbrico,1126447,0.19
348,Laptop,2053263,0.19
1891,Tablet,4378664,0.19
221,Sistema de sonido envolvente,7835432,0.19
492,Tablet,3504429,0.19
484,Cámara digital,9655857,0.19
58,Laptop,1964601,0.19
1604,Dron,2125414,0.19
1487,Televisor,9263780,0.19
1929,Router inalámbrico,5119624,0.19
2546,Smartphone,6247699,0.19
591,Cámara digital,4044919,0.19
2749,Robot aspirador,4558619,0.19
386,Máquina de afeitar eléctrica,8308837,0.19
496,Reproductor de DVD/Blu-ray,2378222,0.19
2236,Cargador inalámbrico,2899555,0.19
1520,Batería externa,1132080,0.19
1975,Proyector,7196164,0.19
1611,Linterna LED,2715609,0.19
2338,Monitor de computadora,5506588,0.19
2234,Cámara digital,7449716,0.19
1318,Laptop,5110673,0.19
258,Reproductor de DVD/Blu-ray,6772292,0.19
1590,Tableta gráfica,6596251,0.19
1216,Kit de realidad virtual (VR),2946013,0.19
464,Batería externa,5757518,0.19
1509,Router inalámbrico,2915120,0.19
1580,Auriculares inalámbricos,9377946,0.19
1125,Impresora,3648831,0.19
1953,Máquina de afeitar eléctrica,987953,0.19
1796,Kit de realidad virtual (VR),593979,0.19
71,Reproductor de DVD/Blu-ray,1195750,0.19
2409,Reproductor de DVD/Blu-ray,5904067,0.19
1557,Proyector,2256778,0.19
2572,Smartwatch,8258907,0.19
1304,Tablet,626447,0.19
325,Auriculares inalámbricos,3052053,0.19
845,Impresora,6865562,0.19
1955,Cargador inalámbrico,6431016,0.19
123,Plancha de ropa con vapor,4068982,0.19
1584,Monitor de computadora,7481093,0.19
1083,Máquina de afeitar eléctrica,9064438,0.19
986,Reloj inteligente para deportes,7910152,0.19
1672,Laptop,892368,0.19
1569,Reproductor de DVD/Blu-ray,8261767,0.19
1326,Router inalámbrico,3802107,0.19
756,Dron,6090377,0.19
1910,Reloj inteligente para deportes,3603424,0.19
2063,Monitor de computadora,3876974,0.19
306,Altavoces Bluetooth,7049360,0.19
896,Cargador inalámbrico,7426457,0.19
1220,Consola de videojuegos,9994841,0.19
306,Disco duro externo,7333098,0.19
2594,Impresora,3908044,0.19
2258,Disco duro externo,9040758,0.19
2334,Smartwatch,9909879,0.19
1929,Batería externa,2294255,0.19
1870,Batería externa,7362735,0.19
2060,Impresora,1810125,0.19
2293,Máquina de afeitar eléctrica,4720824,0.19
2342,Linterna LED,1962064,0.19
994,Dron,8091805,0.19
129,Teclado mecánico,6154878,0.19
2431,Cámara digital,9849107,0.19
1827,Auriculares inalámbricos,4835120,0.19
1123,Videocámara,733454,0.19
380,Smartphone,4710500,0.19
175,Máquina de afeitar eléctrica,7082447,0.19
2215,Ratón óptico,6009160,0.19
2137,Cargador inalámbrico,8719677,0.19
2759,Máquina de afeitar eléctrica,4205973,0.19
2729,Kit de realidad virtual (VR),3389708,0.19
2572,Batería externa,4140924,0.19
1965,Robot aspirador,8769325,0.19
1098,Reloj inteligente para deportes,4765968,0.19
2408,Altavoces Bluetooth,8016344,0.19
538,Proyector,3230048,0.19
2279,Tablet,2334414,0.19
371,Consola de videojuegos,1191705,0.19
878,Linterna LED,9167305,0.19
801,Videocámara,5430021,0.19
734,Máquina de afeitar eléctrica,8706044,0.19
2205,Router inalámbrico,2065764,0.19
1174,Tablet,1697599,0.19
1091,Auriculares inalámbricos,4877111,0.19
1790,Máquina de afeitar eléctrica,4987922,0.19
2203,Tablet,1198980,0.19
2016,Smartwatch,5369606,0.19
2748,Cámara digital,7068535,0.19
2984,Ratón óptico,7382911,0.19
2667,Consola de videojuegos,5171692,0.19
1836,Robot aspirador,2460868,0.19
1600,Robot aspirador,2075099,0.19
1509,Robot aspirador,1016077,0.19
300,Cámara digital,2548667,0.19
1297,Linterna LED,9455936,0.19
1527,Proyector,9054543,0.19
1498,Smartwatch,4023037,0.19
2661,Laptop,4151049,0.19
221,Laptop,1401298,0.19
2740,Termostato inteligente,876947,0.19
2786,Reproductor de DVD/Blu-ray,7515641,0.19
618,Laptop,9809833,0.19
2326,Dron,8760928,0.19
1995,Tablet,5929612,0.19
2354,Tableta gráfica,4415089,0.19
1173,Sistema de sonido envolvente,9568341,0.19
2848,Ratón óptico,2642546,0.19
1710,Disco duro externo,8826388,0.19
2916,Sistema de sonido envolvente,4672056,0.19
60,Ratón óptico,6417105,0.19
365,Reloj inteligente para deportes,4726179,0.19
548,Sistema de sonido envolvente,3619601,0.19
790,Disco duro externo,9265671,0.19
2676,Linterna LED,5045533,0.19
1851,Disco duro externo,1323974,0.19
1672,Linterna LED,3547594,0.19
2659,Videocámara,5658518,0.19
448,Monitor de computadora,2706528,0.19
2457,Linterna LED,2687746,0.19
2135,Auriculares inalámbricos,1828569,0.19
503,Reproductor de DVD/Blu-ray,7427179,0.19
1802,Videocámara,6738791,0.19
241,Tableta gráfica,8893408,0.19
1151,Robot aspirador,3216756,0.19
1130,Reloj inteligente para deportes,1483838,0.19
2785,Dron,4682811,0.19
881,Batería externa,1162778,0.19
183,Auriculares inalámbricos,7199697,0.19
2077,Cargador inalámbrico,4158125,0.19
527,Máquina de afeitar eléctrica,7846772,0.19
1982,Reloj inteligente para deportes,6569186,0.19
160,Videocámara,4109269,0.19
2865,Smartphone,6912443,0.19
1814,Termostato inteligente,9085861,0.19
728,Televisor,5920199,0.19
1557,Teclado mecánico,5646665,0.19
2258,Proyector,2514653,0.19
1956,Robot aspirador,3609788,0.19
1453,Robot aspirador,6334368,0.19
900,Smartphone,5030043,0.19
106,Videocámara,3449183,0.19
1041,Laptop,6495023,0.19
2204,Televisor,6608040,0.19
1569,Termostato inteligente,8239739,0.19
2884,Impresora,4720980,0.19
657,Impresora,5570361,0.19
585,Televisor,6784130,0.19
2706,Tableta gráfica,7742634,0.19
255,Tableta gráfica,6947038,0.19
2005,Sistema de sonido envolvente,4213135,0.19
1913,Disco duro externo,5654545,0.19
1014,Videocámara,3822807,0.19
305,Kit de realidad virtual (VR),7798605,0.19
602,Tablet,7707068,0.19
1610,Máquina de afeitar eléctrica,1558394,0.19
2051,Auriculares inalámbricos,6671228,0.19
501,Robot aspirador,3595163,0.19
471,Teclado mecánico,7089445,0.19
2245,Impresora,4146310,0.19
2840,Auriculares inalámbricos,4563294,0.19
2544,Plancha de ropa con vapor,4055736,0.19
506,Dron,2064384,0.19
2761,Auriculares inalámbricos,4128883,0.19
349,Cargador inalámbrico,1109259,0.19
1805,Auriculares inalámbricos,9428759,0.19
1440,Smartwatch,2225007,0.19
1951,Auriculares inalámbricos,7258592,0.19
2070,Reloj inteligente para deportes,6154515,0.19
2693,Laptop,1741405,0.19
2405,Televisor,9433525,0.19
404,Cámara digital,7408569,0.19
275,Cargador inalámbrico,891727,0.19
2334,Teclado mecánico,5690206,0.19
1180,Monitor de computadora,2692007,0.19
2196,Smartphone,3739898,0.19
1994,Cámara digital,7122795,0.19
2702,Televisor,1730924,0.19
135,Consola de videojuegos,3234172,0.19
2199,Proyector,1138875,0.19
2982,Consola de videojuegos,7133352,0.19
1609,Tablet,6552484,0.19
2083,Cámara digital,5309584,0.19
917,Dron,8318416,0.19
8,Sistema de sonido envolvente,3364672,0.19
1189,Ratón óptico,9941475,0.19
482,Impresora,6925750,0.19
471,Ratón óptico,880524,0.19
24,Kit de realidad virtual (VR),7072443,0.19
921,Smartphone,9079139,0.19
1229,Reloj inteligente para deportes,8461313,0.19
2671,Tablet,7282493,0.19
2060,Cargador inalámbrico,3845905,0.19
1315,Tablet,8866060,0.19
1324,Videocámara,2801288,0.19
1980,Videocámara,1470499,0.19
371,Linterna LED,503993,0.19
2166,Auriculares inalámbricos,2942002,0.19
645,Consola de videojuegos,8496428,0.19
1717,Tablet,3315557,0.19
1731,Cámara digital,9818641,0.19
1963,Tablet,2151059,0.19
1069,Smartphone,7016565,0.19
1738,Reproductor de DVD/Blu-ray,6175421,0.19
142,Impresora,5546303,0.19
2332,Disco duro externo,1938926,0.19
40,Monitor de computadora,4863044,0.19
841,Videocámara,9500022,0.19
2080,Laptop,963756,0.19
990,Reloj inteligente para deportes,9668075,0.19
2314,Linterna LED,3878121,0.19
2195,Máquina de afeitar eléctrica,4132426,0.19
2677,Kit de realidad virtual (VR),9983923,0.19
2607,Plancha de ropa con vapor,5984813,0.19
2409,Disco duro externo,2246819,0.19
81,Sistema de sonido envolvente,6811809,0.19
837,Dron,6844634,0.19
1641,Termostato inteligente,9151850,0.19
2061,Cargador inalámbrico,2233253,0.19
1355,Teclado mecánico,3348612,0.19
133,Máquina de afeitar eléctrica,1350165,0.19
154,Televisor,9919882,0.19
2118,Router inalámbrico,2599098,0.19
529,Smartphone,8684690,0.19
1244,Monitor de computadora,5931155,0.19
1087,Cámara digital,6575708,0.19
2747,Smartphone,3004435,0.19
1395,Sistema de sonido envolvente,5542943,0.19
680,Plancha de ropa con vapor,7165850,0.19
2469,Kit de realidad virtual (VR),8326719,0.19
1559,Smartwatch,6804350,0.19
1062,Termostato inteligente,6004506,0.19
2384,Smartwatch,2995971,0.19
476,Smartphone,5357639,0.19
2228,Cámara digital,5420826,0.19
1186,Cargador inalámbrico,9799240,0.19
2862,Smartphone,2956527,0.19
2197,Smartwatch,6727800,0.19
1515,Kit de realidad virtual (VR),1811535,0.19
1919,Tableta gráfica,5471382,0.19
182,Tablet,5792488,0.19
842,Batería externa,7778082,0.19
1393,Laptop,915570,0.19
1943,Termostato inteligente,2295494,0.19
2712,Reproductor de DVD/Blu-ray,3024206,0.19
2837,Altavoces Bluetooth,6299779,0.19
1823,Plancha de ropa con vapor,6627083,0.19
1414,Reproductor de DVD/Blu-ray,5578918,0.19
2467,Termostato inteligente,9697260,0.19
314,Reloj inteligente para deportes,5742276,0.19
1490,Auriculares inalámbricos,3407874,0.19
81,Laptop,5534098,0.19
2110,Impresora,8994651,0.19
2372,Videocámara,3324911,0.19
2318,Monitor de computadora,1743943,0.19
2774,Smartphone,9731008,0.19
1369,Smartphone,2217905,0.19
1492,Plancha de ropa con vapor,7785414,0.19
1021,Smartwatch,5617793,0.19
698,Reproductor de DVD/Blu-ray,5109184,0.19
614,Altavoces Bluetooth,3139767,0.19
1158,Robot aspirador,8021653,0.19
404,Tableta gráfica,5833439,0.19
2752,Robot aspirador,5637839,0.19
1417,Impresora,7901563,0.19
141,Impresora,4295121,0.19
58,Tableta gráfica,8414551,0.19
1582,Televisor,6823199,0.19
1392,Televisor,6431975,0.19
2897,Consola de videojuegos,3534660,0.19
1437,Linterna LED,1068328,0.19
883,Altavoces Bluetooth,9497845,0.19
2492,Smartwatch,5019888,0.19
2235,Tableta gráfica,1266161,0.19
1353,Disco duro externo,9364920,0.19
890,Tableta gráfica,9763800,0.19
2480,Laptop,3358790,0.19
1342,Disco duro externo,1886199,0.19
2330,Laptop,8922398,0.19
2049,Smartphone,6846008,0.19
2863,Batería externa,2116738,0.19
2111,Videocámara,2861358,0.19
846,Máquina de afeitar eléctrica,2347503,0.19
1287,Batería externa,9926502,0.19
2309,Batería externa,7839493,0.19
2863,Reproductor de DVD/Blu-ray,7067382,0.19
1655,Reproductor de DVD/Blu-ray,4837848,0.19
625,Sistema de sonido envolvente,2525024,0.19
2486,Cargador inalámbrico,8905441,0.19
1607,Linterna LED,6547939,0.19
2149,Disco duro externo,4204275,0.19
2143,Cámara digital,8812469,0.19
2569,Disco duro externo,3202978,0.19
2767,Smartphone,5567867,0.19
1216,Smartphone,7766099,0.19
2179,Impresora,1703634,0.19
865,Batería externa,1630298,0.19
2528,Ratón óptico,6585902,0.19
1508,Tableta gráfica,8714742,0.19
2989,Auriculares inalámbricos,6256868,0.19
2173,Reproductor de DVD/Blu-ray,6713767,0.19
1048,Reproductor de DVD/Blu-ray,8131816,0.19
983,Reproductor de DVD/Blu-ray,3665878,0.19
2269,Televisor,2577540,0.19
2589,Linterna LED,5723045,0.19
438,Monitor de computadora,8518946,0.19
1162,Altavoces Bluetooth,8741537,0.19
216,Videocámara,9022328,0.19
1513,Robot aspirador,9431718,0.19
904,Tablet,1765876,0.19
535,Televisor,4369565,0.19
2035,Tablet,9400595,0.19
1223,Auriculares inalámbricos,5360623,0.19
1064,Tableta gráfica,5080729,0.19
2222,Consola de videojuegos,8166539,0.19
1656,Plancha de ropa con vapor,8756039,0.19
595,Consola de videojuegos,4974859,0.19
2915,Impresora,9434304,0.19
1549,Cámara digital,5371814,0.19
2787,Disco duro externo,5425364,0.19
2735,Reloj inteligente para deportes,9464380,0.19
1561,Plancha de ropa con vapor,5453851,0.19
